"CD_DISCENTE","ANO_INGRESSO","SEMESTRE_INGRESSO","TIPO_INGRESSO","CAMPUS","COD_CURSO","CURSO","NATURALIDADE","UF_NATURALIDADE","PAIS_NATURALIDADE","BAIRRO_ENDERECO","CIDADE_ENDERECO","UF_ENDERECO","SEXO","ANO_NASCIMENTO","COTA","TIPO_COTA","ESCOLARIDADE_PAI","ESCOLARIDADE_MAE","DEFICIENCIA"
356602,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,KENNEDY,CARUARU,PE,M,1995,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
357097,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,MAURICIO DE NASSAU,CARUARU,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO MEDIO,N
312716,2022,1,DIPLOMADO,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,---- BAIRRO NAO INFORMADO ----,RECIFE,PE,F,1954,N,A0,,,N
354107,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
358587,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SAIRE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1998,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
356180,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SANTA CRUZ DO CAPIBARIBE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
356928,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SAO BENTO DO UNA,PE,BRA,CENTRO,SAO BENTO DO UNA,PE,M,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
359277,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SAO BENTO DO UNA,PE,BRA,CENTRO,SAO BENTO DO UNA,PE,M,2003,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
354998,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SAO JOAQUIM DO MONTE,PE,BRA,SALGADO,CARUARU,PE,F,2004,S,L6,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
318368,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SÃO PAULO,SP,BRA,BOA VISTA,BELO JARDIM,PE,M,1999,N,A0,,SUPERIOR INCOMPLETO,N
356162,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SÃO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
358718,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SÃO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L2,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
355628,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SÃO PAULO,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
354135,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SERTANIA,PE,BRA,INDIANOPOLIS,CARUARU,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
356428,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,SURUBIM,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1994,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
357149,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,TACARATU,PE,BRA,PETROPOLIS,CARUARU,PE,M,2004,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
356228,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,TAQUARITINGA DO NORTE,PE,BRA,CENTRO,TAQUARITINGA DO NORTE,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
358336,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,TORITAMA,PE,BRA,NOSSA SENHORA DAS DORES,CARUARU,PE,F,1994,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
316809,2022,1,SISU,AGRESTE,1001,CIÊNCIAS ECONÔMICAS - CAA,TORITAMA,PE,BRA,CENTRO,TORITAMA,PE,M,1972,S,L6,ALFABETIZADO SEM CURSOS REGULARES,ENSINO FUNDAMENTAL,N
355762,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,AGRESTINA,PE,BRA,CENTRO,AGRESTINA,PE,F,1998,S,L14,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,S
358921,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,AGRESTINA,PE,BRA,CENTRO,AGRESTINA,PE,F,2002,S,L2,,ENSINO MEDIO,N
356073,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,ALAGOINHA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L5,ENSINO SUPERIOR,SEGUNDO GRAU INCOMPLETO,N
355505,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
353741,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,M,2004,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
359299,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,BREJO DA MADRE DE DEUS,PE,BRA,CENTRO,BREJO DA MADRE DE DEUS,PE,M,2003,S,L6,,ENSINO MEDIO,N
358830,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CAMARAGIBE,PE,BRA,CENTRO,BEZERROS,PE,F,2004,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ANALFABETO,N
358240,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,CENTRO,ALTINHO,PE,F,2001,S,L2,,ENSINO FUNDAMENTAL INCOMPLETO,N
353820,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,INDIANOPOLIS,CARUARU,PE,F,2002,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
358070,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,F,2003,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
357284,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,BOA VISTA,CARUARU,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
360364,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,PETROPOLIS,CARUARU,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
357260,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,RIACHAO,CARUARU,PE,F,2003,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
358943,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,CENTENARIO,CARUARU,PE,F,2004,S,L1,,ENSINO MEDIO,N
355446,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,M,1988,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
258817,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,UNIVERSITARIO,CARUARU,PE,M,1994,N,A0,,,N
338793,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,SAO FRANCISCO,CARUARU,PE,M,1997,N,A0,SUPERIOR INCOMPLETO,ENSINO MEDIO,N
358872,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,PETROPOLIS,CARUARU,PE,M,1998,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
353750,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,BOA VISTA,CARUARU,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
357278,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2002,N,A0,ENSINO FUNDAMENTAL,SUPERIOR INCOMPLETO,N
354707,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,CENTRO,RIACHO DAS ALMAS,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
357603,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,DONA DOM,SANTA CRUZ DO CAPIBARIBE,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
356961,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,CARUARU,PE,BRA,CENTRO,SAO CAITANO,PE,F,2004,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
359644,2022,1,DIPLOMADO,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,GRAVATA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1990,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
354914,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,PALMARES,PE,BRA,UNIVERSITARIO,CARUARU,PE,F,2003,S,L6,,ENSINO FUNDAMENTAL,N
355477,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,PANELAS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
358238,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,PESQUEIRA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,S,L1,ENSINO MEDIO,SEGUNDO GRAU INCOMPLETO,N
356664,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,RECIFE,PE,BRA,SAO PEDRO,BELO JARDIM,PE,M,2004,S,L2,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
358450,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,RECIFE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2001,S,L6,ENSINO MEDIO,ENSINO MEDIO,N
183213,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,RECIFE,PE,BRA,POCO DA PANELA,RECIFE,PE,M,1971,S,L6,,,N
358811,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,RECIFE,PE,BRA,APIPUCOS,RECIFE,PE,M,2002,S,L2,,ENSINO MEDIO,N
354184,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,RECIFE,PE,BRA,CENTRO,SURUBIM,PE,F,2004,N,A0,,ENSINO FUNDAMENTAL INCOMPLETO,N
354747,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,RECIFE,PE,BRA,CENTRO,TORITAMA,PE,M,2004,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
353440,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,SAO JOAQUIM DO MONTE,PE,BRA,VASSOURAL,CARUARU,PE,M,2001,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ANALFABETO,N
358930,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,SAO JOAQUIM DO MONTE,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
359747,2022,1,DIPLOMADO,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,SÃO PAULO,SP,BRA,CENTRO,CAMOCIM DE SAO FELIX,PE,F,1995,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
353916,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,SÃO PAULO,SP,BRA,CENTENARIO,CARUARU,PE,M,2002,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,SEGUNDO GRAU INCOMPLETO,N
356864,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,SÃO PAULO,SP,BRA,CENTRO,PESQUEIRA,PE,F,1997,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
356169,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,VERTENTES,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,,ENSINO FUNDAMENTAL INCOMPLETO,N
360054,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,VITORIA DE SANTO ANTAO,PE,BRA,CENTRO,LIMOEIRO,PE,F,2005,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
356858,2022,1,SISU,AGRESTE,373,COMUNICAÇÃO SOCIAL - CAA,VITORIA DE SANTO ANTAO,PE,BRA,LIDIA QUEIROZ,VITORIA DE SANTO ANTAO,PE,M,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL,N
355798,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,AGRESTINA,PE,BRA,CENTRO,AGRESTINA,PE,F,2001,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
356993,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,AGRESTINA,PE,BRA,CENTRO,AGRESTINA,PE,F,2004,S,L1,ENSINO MEDIO,SUPERIOR INCOMPLETO,N
357844,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,ARCOVERDE,PE,BRA,SAO CRISTOVAO,ARCOVERDE,PE,M,2002,S,L5,ENSINO MEDIO,ENSINO MEDIO,N
356742,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,BELO JARDIM,PE,BRA,COHAB I,BELO JARDIM,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
356657,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,BEZERROS,PE,BRA,CENTRO,BEZERROS,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
354507,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,BEZERROS,PE,BRA,RENDEIRAS,CARUARU,PE,M,2001,S,L6,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
356788,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,BONITO,PE,BRA,CENTRO,BONITO,PE,F,2004,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
353855,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,BRASILIA,DF,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
357133,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,BREJO DA MADRE DE DEUS,PE,BRA,CENTRO,BREJO DA MADRE DE DEUS,PE,F,2004,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO MEDIO,N
357013,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,BUIQUE,PE,BRA,CENTRO,AGRESTINA,PE,F,2004,S,L6,ENSINO FUNDAMENTAL,ENSINO FUNDAMENTAL INCOMPLETO,N
353790,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CACHOEIRINHA,PE,BRA,CENTRO,CACHOEIRINHA,PE,F,2003,S,L6,,ENSINO SUPERIOR,N
356537,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CAJAZEIRAS,PB,BRA,PETROPOLIS,CARUARU,PE,M,2001,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
357126,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CALCADO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,1999,S,L6,,ENSINO FUNDAMENTAL INCOMPLETO,N
356456,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CAMARAGIBE,PE,BRA,CENTRO,SAO LOURENÇO DA MATA,PE,F,2003,S,L1,,SUPERIOR INCOMPLETO,N
304425,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARPINA,PE,BRA,BOA VISTA,CARUARU,PE,F,1999,N,A0,SUPERIOR INCOMPLETO,APERFEICOAMENTO,N
356002,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,SAO PEDRO,BELO JARDIM,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
166693,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,PETROPOLIS,CARUARU,PE,F,1989,N,A0,,,N
357046,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,BOA VISTA,CARUARU,PE,F,2001,N,A0,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
358120,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,DIVINOPOLIS,CARUARU,PE,F,2001,S,L5,ENSINO FUNDAMENTAL,ENSINO MEDIO,N
354897,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,BOA VISTA,CARUARU,PE,F,2003,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
353779,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,BOA VISTA,CARUARU,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
356997,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CIDADE ALTA,CARUARU,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
356906,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,DIVINOPOLIS,CARUARU,PE,F,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
356257,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,UNIVERSITARIO,CARUARU,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
356825,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,ALTO DO MOURA,CARUARU,PE,M,2000,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
336419,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,ALTO DO MOURA,CARUARU,PE,M,2000,S,L2,,ENSINO FUNDAMENTAL,N
354045,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,SANTA ROSA,CARUARU,PE,M,2001,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
356193,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,INDIANOPOLIS,CARUARU,PE,M,2004,N,A0,,ENSINO MEDIO,N
357148,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,SALGADO,CARUARU,PE,M,2004,S,L1,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
356983,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
357965,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2001,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
356575,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
356757,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2002,S,L6,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
354757,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
356668,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CENTRO,RIACHO DAS ALMAS,PE,F,2002,N,A0,ENSINO FUNDAMENTAL,ENSINO SUPERIOR,N
354200,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CENTRO,SAO CAITANO,PE,F,2003,N,A0,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
355187,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CARUARU,PE,BRA,CENTRO,TORITAMA,PE,M,2004,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
354983,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CATOLE DO ROCHA,PB,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
354240,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,CUSTÓDIA,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,N,A0,ENSINO MEDIO,ENSINO SUPERIOR,N
353984,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,FREI MIGUELINHO,PE,BRA,CENTRO,RIACHO DAS ALMAS,PE,M,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
356262,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,GARANHUNS,PE,BRA,HELIOPOLIS,GARANHUNS,PE,F,2002,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
358510,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,GARANHUNS,PE,BRA,MAGANO,GARANHUNS,PE,M,2002,S,L5,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
358724,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,GARANHUNS,PE,BRA,SAO JOSE,GARANHUNS,PE,M,2004,S,L6,ENSINO MEDIO,ENSINO SUPERIOR,N
356037,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,GARANHUNS,PE,BRA,CENTRO,LAJEDO,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
358358,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
355893,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2003,N,A0,ENSINO MEDIO,ENSINO FUNDAMENTAL INCOMPLETO,N
357021,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,GARANHUNS,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,M,2004,S,L1,,ENSINO SUPERIOR,N
358803,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,GRAVATA,PE,BRA,SANTO ANTONIO,GRAVATA,PE,F,2004,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO FUNDAMENTAL INCOMPLETO,N
357793,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,JABOATÃO DOS GUARARAPES,PE,BRA,CENTRO,TAQUARITINGA DO NORTE,PE,M,2001,S,L2,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
354230,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,JOAO PESSOA,PB,BRA,FUNCIONARIOS II,JOAO PESSOA,PB,M,2003,N,A0,ENSINO MEDIO,ENSINO MEDIO,N
356307,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,LAJEDO,PE,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2004,S,L2,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO SUPERIOR,N
355722,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,LIMOEIRO,PE,BRA,CENTRO,LIMOEIRO,PE,F,2003,N,A0,ENSINO FUNDAMENTAL INCOMPLETO,ENSINO MEDIO,N
355556,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,MANAUS,AM,BRA,MATRIZ,VITORIA DE SANTO ANTAO,PE,M,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
354510,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,MÉRIDA,ZZ,VEN,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,F,2003,S,L5,ENSINO MEDIO,ENSINO SUPERIOR,N
356557,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,PALMARES,PE,BRA,SALGADO,CARUARU,PE,F,2003,S,L2,ENSINO MEDIO,ENSINO SUPERIOR,N
356018,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,PAUDALHO,PE,BRA,CENTRO,LAGOA DO CARRO,PE,F,2004,S,L2,SEGUNDO GRAU INCOMPLETO,ENSINO SUPERIOR,N
357161,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,PAULINIA,SP,BRA,CIDADE UNIVERSITARIA,RECIFE,PE,F,2003,S,L5,ENSINO MEDIO,ENSINO FUNDAMENTAL,N
307216,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,RECIFE,PE,BRA,UNIVERSITARIO,CARUARU,PE,F,1999,N,A0,SUPERIOR INCOMPLETO,SUPERIOR INCOMPLETO,N
357095,2022,1,SISU,AGRESTE,1004,DESIGN - CAA,RECIFE,PE,BRA,CANDEIAS,JABOATÃO DOS GUARARAPES,PE,F,2004,N,A0,ENSINO SUPERIOR,ENSINO SUPERIOR,N
